data1,data2
0x00,0xFFEE12
0x00,0xFFE90D
0x00,0xFFE3BA
0x00,0xFFDEA3
0x00,0xFFD9C4
0x01,0xFFD548
0x01,0xFFD0C5
0x01,0xFFCC99
0x02,0xFFC8D7
0x02,0xFFC5D0
0x03,0xFFC2F3
0x03,0xFFC0A3
0x04,0xFFBECD
0x04,0xFFBDCA
0x05,0xFFBD62
0x05,0xFFBD4E
0x06,0xFFBDE8
0x06,0xFFBF4E
0x07,0xFFC119
0x07,0xFFC305
0x07,0xFFC5A8
0x07,0xFFC89D
0x07,0xFFCBB2
0x08,0xFFCFD6
0x08,0xFFD32E
0x07,0xFFD782
0x07,0xFFDBB2
0x07,0xFFE119
0x07,0xFFE5EC
0x06,0xFFEBC0
0x06,0xFFF118
0x05,0xFFF758
0x04,0xFFFDF4
0x04,0x00045F
0x03,0x000B34
0x02,0x0012D1
0x02,0x001A2D
0x01,0x00218C
0x00,0x0028F4
0x00,0x003114
0xFF,0x003883
0xFE,0x00409D
0xFE,0x0047C3
0xFE,0x004F30
0xFD,0x00565F
0xFD,0x005CBE
0xFD,0x006340
0xFD,0x0068DE
0xFD,0x006E09
0xFD,0x0072E2
0xFD,0x007704
0xFD,0x007AFA
0xFD,0x007DF1
0xFE,0x008045
0xFE,0x00825F
0xFE,0x0083F5
0xFE,0x0084FE
0xFE,0x00856A
0xFF,0x0085DB
0xFF,0x008591
0xFF,0x008516
0xFF,0x0083B1
0xFF,0x0082A0
0xFE,0x008106
0xFE,0x007E9C
0xFE,0x007C73
0xFD,0x0079A9
0xFD,0x007655
0xFD,0x0072EE
0xFC,0x006F12
0xFC,0x006AD8
0xFC,0x006679
0xFB,0x006194
0xFB,0x005C7F
0xFB,0x00574C
0xFB,0x0051A6
0xFB,0x004C19
0xFB,0x004673
0xFB,0x0040DC
0xFB,0x003B30
0xFB,0x0035A0
0xFB,0x003015
0xFC,0x002ADA
0xFC,0x0025AA
0xFD,0x002108
0xFE,0x001CCD
0xFE,0x00181F
0xFF,0x001455
0x00,0x001124
0x00,0x000D04
0x01,0x000B1E
0x01,0x0007D2
0x02,0x0005D2
0x02,0x00045B
0x03,0x0001DC
0x03,0x00015E
0x03,0xFFFF70
0x03,0xFFFEEF
0x03,0xFFFE4B
0x04,0xFFFEB3
0x04,0xFFFE95
0x03,0xFFFFC2
0x03,0x00008B
0x03,0x0001DE
0x03,0x00034E
0x03,0x000534
0x03,0x000736
0x03,0x00099E
0x03,0x000C4F
0x03,0x000F38
0x03,0x00124B
0x03,0x0014A7
0x03,0x001891
0x03,0x001B04
0x03,0x001EBF
0x03,0x0020CB
0x03,0x0023B4
0x03,0x00268F
0x03,0x002899
0x03,0x002A71
0x03,0x002BFF
0x03,0x002D8A
0x03,0x002E5B
0x03,0x002F36
0x02,0x002F90
0x02,0x002FF5
0x02,0x002FF5
0x01,0x002FD3
0x00,0x002FD7
0x00,0x002EDA
0xFF,0x002F1A
0xFE,0x002EE6
0xFE,0x002EAD
0xFD,0x002ECD
0xFD,0x002EBF
0xFC,0x002F60
0xFC,0x002FD1
0xFB,0x0030F6
0xFB,0x003203
0xFB,0x00339E
0xFB,0x0034B3
0xFB,0x00369D
0xFC,0x00386F
0xFC,0x003ACC
0xFC,0x003CB9
0xFD,0x003F22
0xFD,0x004152
0xFE,0x004447
0xFF,0x004625
0xFF,0x0048D0
0x00,0x004AC0
0x00,0x004D7A
0x01,0x004EFC
0x01,0x005150
0x01,0x005237
0x01,0x0054D2
0x01,0x00563B
0x01,0x0057DB
0x01,0x005835
0x01,0x0059F3
0x01,0x005A97
0x01,0x005C09
0x01,0x005BF9
0x00,0x005DCD
0x00,0x005D88
0x00,0x005E8B
0x00,0x005E27
0x00,0x005E53
0x00,0x005E09
0x00,0x005D44
0x00,0x005D22
0x01,0x005B5E
0x01,0x005B5C
0x01,0x005920
0x02,0x005847
0x02,0x005617
0x03,0x00546D
0x03,0x0051CF
0x04,0x00504F
0x04,0x004D08
0x05,0x004B50
0x05,0x004772
0x05,0x0045E5
0x05,0x0041FF
0x06,0x003F66
0x06,0x003C4B
0x06,0x003902
0x06,0x00366F
0x05,0x0032A7
0x05,0x002FBA
0x05,0x002BAC
0x05,0x0028DC
0x04,0x0023C8
0x04,0x00215C
0x04,0x001C1D
0x03,0x001928
0x03,0x0013ED
0x03,0x00105F
0x02,0x000B84
0x02,0x000730
0x02,0x0002AF
0x01,0xFFFE77
0x01,0xFFFA27
0x01,0xFFF60B
0x00,0xFFF23F
0x00,0xFFEE21
0x00,0xFFEB22
0x00,0xFFE750
0x00,0xFFE4DB
0x00,0xFFE206
0x00,0xFFDF8E
0x00,0xFFDD32
0x00,0xFFDC14
0x01,0xFFDA8B
0x01,0xFFD9FE
0x01,0xFFD9E4
0x02,0xFFDA6D
0x02,0xFFDAFF
0x03,0xFFDC5D
0x03,0xFFDE39
0x04,0xFFE099
0x05,0xFFE3FE
0x05,0xFFE736
0x05,0xFFEAFF
0x06,0xFFEF8C
0x06,0xFFF485
0x06,0xFFF9DE
0x06,0x00002D
0x06,0x000647
0x06,0x000CE9
0x05,0x0013F5
0x05,0x001B32
0x05,0x0022B9
0x04,0x002A61
0x04,0x00323B
0x03,0x003A4F
0x03,0x004247
0x02,0x004A47
0x02,0x005225
0x02,0x005A97
0x02,0x006243
0x01,0x006A79
0x01,0x0071B5
0x01,0x007997
0x01,0x0080EA
0x01,0x0087D5
0x02,0x008F7B
0x02,0x00956D
0x02,0x009C43
0x02,0x00A260
0x02,0x00A801
0x03,0x00AD8F
0x03,0x00B2A8
0x03,0x00B7E1
0x03,0x00BC23
0x03,0x00C080
0x04,0x00C460
0x04,0x00C781
0x04,0x00CAE8
0x04,0x00CD43
0x04,0x00D011
0x04,0x00D193
0x04,0x00D387
0x04,0x00D403
0x04,0x00D494
0x04,0x00D458
0x04,0x00D43E
0x04,0x00D302
0x04,0x00D139
0x04,0x00CF93
0x04,0x00CCAA
0x04,0x00C991
0x03,0x00C5A5
0x03,0x00C1A5
0x02,0x00BC39
0x02,0x00B749
0x01,0x00B0D8
0x00,0x00AAF6
0xFF,0x00A350
0xFE,0x009C31
0xFD,0x009437
0xFC,0x008C0D
0xFB,0x008346
0xFB,0x0079FB
0xFA,0x00710E
0xF9,0x0066D2
0xF9,0x005D2C
0xF9,0x0052B6
0xF9,0x00483F
0xF9,0x003D7E
0xFA,0x0032A7
0xFA,0x0027C2
0xFB,0x001C73
0xFC,0x001190
0xFD,0x000699
0xFE,0xFFFBBA
0xFF,0xFFF0E1
0x00,0xFFE685
0x01,0xFFDC1C
0x02,0xFFD247
0x02,0xFFC8CB
0x03,0xFFBF76
0x03,0xFFB6BF
0x03,0xFFAECB
0x03,0xFFA759
0x03,0xFFA038
0x02,0xFF9A2E
0x02,0xFF9468
0x01,0xFF8FD2
0x00,0xFF8BFC
0x00,0xFF88BF
0xFF,0xFF8674
0xFE,0xFF84AD
0xFD,0xFF8398
0xFD,0xFF836F
0xFC,0xFF83BA
0xFB,0xFF84D9
0xFB,0xFF865C
0xFA,0xFF888F
0xFA,0xFF8B27
0xFA,0xFF8E40
0xFA,0xFF9180
0xFA,0xFF9582
0xFA,0xFF995D
0xFB,0xFF9D7C
0xFB,0xFFA1DE
0xFC,0xFFA65A
0xFC,0xFFAB58
0xFD,0xFFB008
0xFE,0xFFB4ED
0xFE,0xFFBA00
0xFF,0xFFBF46
0x00,0xFFC47F
0x01,0xFFC9B0
0x02,0xFFCF36
0x03,0xFFD483
0x03,0xFFDA4D
0x04,0xFFDFF4
0x05,0xFFE5A0
0x05,0xFFEBB8
0x06,0xFFF1F0
0x06,0xFFF7F4
0x06,0xFFFE21
0x06,0x00048B
0x06,0x000ACF
0x06,0x001116
0x05,0x001740
0x05,0x001D52
0x04,0x002362
0x04,0x00294E
0x03,0x002EE6
0x02,0x00348F
0x01,0x003958
0x00,0x003E25
0x00,0x0042E2
0xFF,0x0046E2
0xFE,0x004B00
0xFE,0x004E67
0xFD,0x0051A0
0xFD,0x005461
0xFC,0x0056AC
0xFC,0x0058D6
0xFC,0x0059CD
0xFC,0x005B1A
0xFC,0x005BFB
0xFC,0x005C81
0xFD,0x005CA6
0xFD,0x005D06
0xFD,0x005C6B
0xFE,0x005C8D
0xFE,0x005B86
0xFF,0x005BDF
0xFF,0x005AFC
0x00,0x005A91
0x00,0x0059E7
0x01,0x005940
0x01,0x00592A
0x02,0x005885
0x02,0x0058C6
0x03,0x005845
0x03,0x00583D
0x03,0x005974
0x03,0x0058BA
0x03,0x0059B9
0x03,0x005A35
0x03,0x005AF4
0x03,0x005B48
0x02,0x005C63
0x02,0x005D5C
0x01,0x005DB1
0x01,0x005E6F
0x00,0x005ED8
0xFF,0x005F8A
0xFF,0x005FC9
0xFE,0x005FEB
0xFE,0x005FA1
0xFD,0x005F7C
0xFD,0x005EEA
0xFD,0x005E0F
0xFD,0x005D20
0xFD,0x005C21
0xFD,0x005A89
0xFE,0x005918
0xFE,0x0057B9
0xFF,0x0055C9
0x00,0x0053D7
0x00,0x005223
0x01,0x00503B
0x02,0x004E71
0x03,0x004CD6
0x03,0x004B0C
0x03,0x00496A
0x04,0x0047F7
0x04,0x004697
0x04,0x00455E
0x04,0x004489
0x04,0x004368
0x03,0x004255
0x03,0x0041BA
0x03,0x0040F2
0x02,0x004061
0x02,0x003FC1
0x02,0x003F36
0x02,0x003EA3
0x02,0x003E31
0x02,0x003D50
0x03,0x003CE6
0x03,0x003C5B
0x04,0x003B86
0x04,0x003B4E
0x05,0x003AE0
0x06,0x003A15
0x06,0x003A1B
0x07,0x003958
0x08,0x003976
0x08,0x0038FA
0x08,0x00395E
0x08,0x003972
0x08,0x003A07
0x08,0x003A0D
0x07,0x003A7F
0x07,0x003AF8
0x06,0x003B3C
0x05,0x003C0F
0x04,0x003C25
0x03,0x003D1C
0x02,0x003D4C
0x02,0x003E13
0x01,0x003E3B
0x00,0x003F54
0x00,0x003F7A
0xFF,0x00405F
0xFF,0x004039
0xFF,0x0041CB
0xFF,0x0041DB
0xFF,0x0042A3
0xFF,0x0043EF
0x00,0x0044CE
0x00,0x0045F7
0x00,0x0046E8
0x00,0x0048E4
0x00,0x004AA9
0x00,0x004D00
0x00,0x004EF2
0x00,0x0051DD
0x00,0x005415
0x00,0x005724
0x00,0x005A67
0x00,0x005D16
0xFF,0x006035
0xFF,0x0062BA
0xFF,0x0065EF
0xFF,0x00686D
0xFF,0x006B20
0xFF,0x006CBC
0xFF,0x006F66
0x00,0x00707D
0x00,0x007277
0x01,0x00733A
0x01,0x007439
0x02,0x00748B
0x02,0x007536
0x03,0x0074DE
0x03,0x007467
0x04,0x007437
0x04,0x0072B8
0x04,0x00720F
0x04,0x00706F
0x03,0x006F2E
0x03,0x006D3E
0x02,0x006B7E
0x01,0x006978
0x00,0x00677C
0xFE,0x00654A
0xFD,0x0062F0
0xFC,0x005FC3
0xFA,0x005D76
0xF9,0x005A61
0xF8,0x00579C
0xF7,0x0053E7
0xF6,0x00515E
0xF6,0x004D9A
0xF6,0x004AEE
0xF7,0x0047D3
0xF7,0x0044BE
0xF8,0x0041A0
0xF9,0x003E1D
0xFB,0x003B0C
0xFC,0x00379C
0xFE,0x003380
0x00,0x003069
0x02,0x002BC2
0x03,0x0028BB
0x05,0x002473
0x06,0x00204D
0x07,0x001C5F
0x08,0x0017D0
0x08,0x0012F4
0x08,0x000E07
0x08,0x000918
0x08,0x0003AE
0x07,0xFFFE21
0x06,0xFFF8CB
0x06,0xFFF269
0x05,0xFFECCB
0x04,0xFFE683
0x03,0xFFE09D
0x02,0xFFDAF1
0x02,0xFFD4B1
0x01,0xFFCF9E
0x01,0xFFC976
0x01,0xFFC4CB
0x00,0xFFBF6A
0x00,0xFFBAF3
0x00,0xFFB61C
0x01,0xFFB281
0x01,0xFFAE16
0x01,0xFFAC0E
0x01,0xFFA850
0x01,0xFFA70F
0x01,0xFFA51B
0x01,0xFFA422
0x01,0xFFA400
0x01,0xFFA408
0x01,0xFFA4FD
0x00,0xFFA610
0x00,0xFFA79C
0x00,0xFFA98C
0x00,0xFFAC87
0xFF,0xFFAF1B
0xFF,0xFFB2DB
0xFF,0xFFB616
0xFF,0xFFBA36
0xFF,0xFFBEB5
0xFF,0xFFC331
0xFF,0xFFC808
0xFF,0xFFCCCB
0xFF,0xFFD1EE
0xFF,0xFFD6C9
0xFF,0xFFDC2B
0xFF,0xFFE0E5
0xFF,0xFFE621
0xFF,0xFFEAE7
0xFF,0xFFF06B
0xFF,0xFFF546
0xFF,0xFFFA53
0xFE,0xFFFFE8
0xFE,0x0004E5
0xFE,0x000AC3
0xFE,0x000FE2
0xFF,0x00150A
0xFF,0x001AA5
0xFF,0x001FB4
0x00,0x002552
0x00,0x002A57
0x01,0x00303B
0x02,0x003570
0x02,0x003B4C
0x03,0x00402F
0x04,0x00463D
0x05,0x004B52
0x05,0x0050C4
0x06,0x005683
0x06,0x005ACE
0x06,0x006122
0x06,0x006532
0x06,0x006ACC
0x05,0x006EDA
0x04,0x0073D9
0x04,0x0077A3
0x03,0x007D06
0x01,0x008033
0x00,0x0084CC
0xFF,0x008837
0xFE,0x008BD3
0xFC,0x008F7B
0xFB,0x009286
0xFA,0x0095A1
0xF9,0x009884
0xF8,0x009B5A
0xF8,0x009CE0
0xF7,0x009F85
0xF7,0x00A098
0xF7,0x00A1B3
0xF7,0x00A1F1
0xF8,0x00A1EF
0xF8,0x00A124
0xF9,0x009FE9
0xFA,0x009E7E
0xFA,0x009B56
0xFB,0x0098A6
0xFC,0x009486
0xFD,0x009108
0xFE,0x008B9B
0xFE,0x0087BD
0xFF,0x00811A
0x00,0x007C83
0x00,0x00768E
0x00,0x00718F
0x01,0x006B97
0x01,0x006679
0x01,0x006134
0x01,0x005C79
0x01,0x005790
0x00,0x00535C
0x00,0x004F70
0x00,0x004C03
0x00,0x004899
0x00,0x0045CF
0xFF,0x00432A
0xFF,0x00412E
0xFF,0x003EEC
0xFF,0x003D4C
0x00,0x003BCD
0x00,0x003B48
0x00,0x0039D7
0x00,0x0039BA
0x01,0x0038FC
0x01,0x0038AF
0x02,0x003879
0x02,0x00375A
0x02,0x003829
0x02,0x003807
0x03,0x00379E
0x03,0x00380D
0x03,0x0038EE
0x03,0x00388D
0x03,0x003A1B
0x03,0x003A97
0x02,0x003BFD
0x02,0x003D14
0x02,0x003E99
0x02,0x003FA4
0x01,0x0041E1
0x01,0x0042F6
0x01,0x004528
0x01,0x00469D
0x01,0x00481F
0x01,0x0049E1
0x01,0x004B1E
0x01,0x004CB6
0x02,0x004D92
0x02,0x004F38
0x02,0x004FA8
0x02,0x005081
0x02,0x005132
0x03,0x0051C5
0x03,0x0052A7
0x02,0x005370
0x02,0x005413
0x02,0x00556C
0x02,0x00562D
0x01,0x005758
0x01,0x005964
0x00,0x005AEC
0x00,0x005D40
0xFF,0x005F26
0xFF,0x0061D7
0xFE,0x006495
0xFE,0x0066C4
0xFD,0x006996
0xFD,0x006C3B
0xFD,0x006EA8
0xFC,0x0070B0
0xFC,0x007294
0xFC,0x0073F1
0xFC,0x0074A0
0xFC,0x0074D6
0xFC,0x007485
0xFC,0x00736E
0xFC,0x00724B
0xFC,0x007013
0xFC,0x006E09
0xFC,0x006ABE
0xFD,0x00677E
0xFD,0x00636E
0xFD,0x005F70
0xFE,0x005B54
0xFE,0x0056B8
0xFF,0x005205
0x00,0x004CF4
0x00,0x0047DF
0x01,0x00427D
0x02,0x003DEB
0x03,0x0037D3
0x04,0x0032AB
0x05,0x002C9B
0x06,0x0026E8
0x07,0x0020B9
0x07,0x001A4F
0x08,0x0013EC
0x08,0x000CEB
0x08,0x00065F
0x08,0xFFFF3C
0x07,0xFFF81F
0x07,0xFFF0D9
0x06,0xFFE9F6
0x04,0xFFE2B3
0x03,0xFFDC8F
0x02,0xFFD584
0x00,0xFFCFA2
0xFF,0xFFCA22
0xFD,0xFFC49B
0xFC,0xFFBFCE
0xFB,0xFFBBB0
0xFA,0xFFB7D6
0xF9,0xFFB461
0xF8,0xFFB261
0xF8,0xFFB036
0xF8,0xFFAF31
0xF8,0xFFAE65
0xF8,0xFFAE67
0xF9,0xFFAE2E
0xFA,0xFFAF74
0xFB,0xFFB089
0xFC,0xFFB248
0xFD,0xFFB4BB
0xFE,0xFFB73B
0xFF,0xFFBAB9
0x00,0xFFBDC2
0x00,0xFFC25F
0x01,0xFFC610
0x02,0xFFCAD3
0x02,0xFFCFA0
0x02,0xFFD4BB
0x02,0xFFDA29
0x03,0xFFDFD0
0x02,0xFFE580
0x02,0xFFEAF1
0x02,0xFFF09B
0x02,0xFFF64B
0x02,0xFFFC21
0x02,0x00016C
0x01,0x00069D
0x01,0x000B74
0x01,0x00107D
0x01,0x001401
0x01,0x0018AF
0x01,0x001BF1
0x01,0x001FA2
0x01,0x00227D
0x01,0x002558
0x01,0x0027EF
0x01,0x0029E3
0x00,0x002C5D
0x00,0x002EB1
0x00,0x003051
0x00,0x0032A3
0x00,0x003447
0xFF,0x003724
0xFF,0x0039B2
0xFF,0x003C65
0xFF,0x00400B
0xFE,0x004398
0xFE,0x00479A
0xFE,0x004BD7
0xFE,0x0050F2
0xFE,0x0055F7
0xFE,0x005B6A
0xFE,0x006146
0xFE,0x0066A6
0xFE,0x006D24
0xFE,0x0072DC
0xFE,0x007890
0xFE,0x007EB4
0xFE,0x0083D1
0xFE,0x008A1F
0xFE,0x008F14
0xFE,0x009425
0xFE,0x009847
0xFE,0x009D22
0xFE,0x00A02B
0xFE,0x00A3B7
0xFE,0x00A69A
0xFE,0x00A985
0xFE,0x00AB9F
0xFE,0x00AEC2
0xFF,0x00B096
0xFF,0x00B221
0xFF,0x00B3BB
0x00,0x00B573
0x00,0x00B625
0x01,0x00B6E0
0x02,0x00B807
0x02,0x00B7E1
0x03,0x00B73C
0x04,0x00B6E2
0x05,0x00B5CF
0x06,0x00B462
0x07,0x00B302
0x07,0x00B076
0x08,0x00ADCB
0x09,0x00AA68
0x09,0x00A5FB
0x09,0x00A185
0x09,0x009C29
0x09,0x00967C
0x09,0x008F54
0x08,0x008829
0x08,0x0080D0
0x07,0x007910
0x06,0x006FF9
0x05,0x0067EF
0x04,0x005F3E
0x03,0x0056A5
0x02,0x004D5E
0x00,0x00451C
0xFF,0x003C3B
0xFE,0x00342B
0xFD,0x002BF7
0xFD,0x00244D
0xFC,0x001CFA
0xFB,0x0015BA
0xFB,0x000EF1
0xFB,0x0008B3
0xFB,0x000275
0xFB,0xFFFC8D
0xFB,0xFFF754
0xFC,0xFFF281
0xFC,0xFFED8C
0xFD,0xFFE877
0xFE,0xFFE526
0xFE,0xFFE073
0xFF,0xFFDD68
0xFF,0xFFD946
0x00,0xFFD6E5
0x00,0xFFD396
0x01,0xFFD1AC
0x01,0xFFCF3A
0x01,0xFFCD31
0x01,0xFFCBA0
0x01,0xFFCA45
0x01,0xFFC901
0x00,0xFFC7FC
0x00,0xFFC782
0x00,0xFFC705
0xFF,0xFFC71F
0xFF,0xFFC69F
0xFE,0xFFC780
0xFE,0xFFC7C6
0xFE,0xFFC98E
0xFE,0xFFCA73
0xFE,0xFFCCCB
0xFF,0xFFCED1
0xFF,0xFFD1E6
0x00,0xFFD4C5
0x00,0xFFD891
0x01,0xFFDC87
0x01,0xFFE128
0x02,0xFFE5CE
0x03,0xFFEB8A
0x03,0xFFF0C5
0x04,0xFFF77E
0x04,0xFFFD94
0x04,0x00048B
0x04,0x000B70
0x04,0x0012BB
0x04,0x00192C
0x04,0x002091
0x03,0x002689
0x03,0x002D64
0x02,0x0032D8
0x02,0x0038BB
0x01,0x003D5C
0x01,0x0041EF
0x00,0x0044FE
0x00,0x004817
0x00,0x0049DB
0xFF,0x004BE5
0xFF,0x004B86
0xFF,0x004D4A
0xFF,0x004C45
0xFE,0x004C43
0xFE,0x004B06
0xFE,0x004AE0
0xFE,0x004A2B
0xFE,0x004994
0xFE,0x00498C
0xFE,0x004974
0xFE,0x004A2F
0xFF,0x004AB6
0xFF,0x004CEE
0xFF,0x004DCB
0xFF,0x005061
0x00,0x0052C4
0x00,0x005635
0x01,0x0058F8
0x02,0x005D92
0x02,0x0060D6
0x03,0x006576
0x04,0x006997
0x04,0x006E03
0x04,0x007223
0x05,0x0075FB
0x05,0x0079E3
0x05,0x007D04
0x05,0x008065
0x04,0x008239
0x04,0x008506
0x03,0x008639
0x02,0x0087FF
0x02,0x00892C
0x01,0x00895E
0x00,0x008A21
0xFF,0x008A2B
0xFF,0x00899D
0xFE,0x008940
0xFE,0x008861
0xFD,0x008720
0xFD,0x00858B
0xFE,0x0083E7
0xFE,0x008183
0xFF,0x007F72
0xFF,0x007CD0
0x00,0x007A31
0x00,0x007744
0x01,0x007407
0x02,0x0070DA
0x02,0x006D52
0x03,0x0069C3
0x03,0x00661B
0x03,0x0061AD
0x02,0x005D5E
0x02,0x0058F6
0x01,0x0054CE
0x01,0x0050A5
0x00,0x004C6D
0xFF,0x00479E
0xFE,0x004449
0xFD,0x003EEE
0xFC,0x003B9E
0xFC,0x00372C
0xFB,0x00336E
0xFB,0x002FB4
0xFB,0x002C37
0xFB,0x0028F2
0xFB,0x0025E1
0xFB,0x00227D
0xFC,0x001FF1
0xFD,0x001D8E
0xFE,0x001B74
0xFE,0x001998
0xFF,0x0017B8
0x00,0x0016D9
0x01,0x001532
0x01,0x0014E5
0x02,0x001477
0x02,0x001465
0x03,0x00149D
0x03,0x00152A
0x03,0x00157E
0x03,0x0016D5
0x02,0x001766
0x02,0x001976
0x02,0x001AA9
0x02,0x001C55
0x02,0x001E63
0x01,0x001FC2
0x01,0x0021E1
0x01,0x0022D3
0x01,0x002489
0x01,0x002485
0x02,0x00256C
0x02,0x002560
0x02,0x0024CB
0x02,0x002459
0x02,0x002265
0x02,0x0020CF
0x02,0x001EF2
0x01,0x001BAA
0x01,0x00197E
0x00,0x001584
0x00,0x0012CB
0xFF,0x000EAD
0xFE,0x000AF6
0xFE,0x0007EA
0xFD,0x000362
0xFC,0x000021
0xFC,0xFFFD0C
0xFC,0xFFF9BA
0xFB,0xFFF758
0xFB,0xFFF4ED
0xFC,0xFFF340
0xFC,0xFFF1BA
0xFD,0xFFF11E
0xFD,0xFFF0B5
0xFE,0xFFF0A5
0xFF,0xFFF14C
0x00,0xFFF22F
0x01,0xFFF3C8
0x02,0xFFF55A
0x03,0xFFF825
0x04,0xFFFA35
0x05,0xFFFCE5
0x05,0x000027
0x05,0x00026B
0x06,0x000681
0x05,0x000990
0x05,0x000D0E
0x04,0x001142
0x04,0x00149D
0x03,0x001910
0x02,0x001D0E
0x01,0x0021E5
0x00,0x00267B
0xFF,0x002BF5
0xFF,0x003097
0xFE,0x0036A1
0xFE,0x003BD7
0xFD,0x004231
0xFD,0x004829
0xFD,0x004E5F
0xFD,0x0054C2
0xFD,0x005B08
0xFE,0x006168
0xFE,0x0067B7
0xFE,0x006E79
0xFE,0x00746F
0xFF,0x007A94
0xFF,0x00802D
0xFF,0x0085CB
0xFF,0x008B06
0xFE,0x008F32
0xFE,0x009304
0xFE,0x009639
0xFE,0x0098B0
0xFD,0x009A31
0xFD,0x009B12
0xFD,0x009B18
0xFD,0x009A70
0xFC,0x0098FE
0xFD,0x0096AC
0xFD,0x00949E
0xFD,0x0090BE
0xFD,0x008E78
0xFE,0x008A3B
0xFE,0x008688
0xFF,0x00826F
0xFF,0x007DFF
0x00,0x007A05
0x00,0x0075E5
0x01,0x007199
0x01,0x006DF7
0x01,0x0069FF
0x01,0x006691
0x00,0x006382
0x00,0x006007
0xFF,0x005D40
0xFF,0x005ABE
0xFE,0x00585D
0xFD,0x0056A3
0xFC,0x005481
0xFB,0x005368
0xFA,0x00520B
0xF9,0x00511A
0xF9,0x005025
0xF8,0x004FA4
0xF8,0x004EC8
0xF7,0x004E0B
0xF7,0x004D60
0xF7,0x004C07
0xF8,0x004B82
0xF8,0x0049B9
0xF9,0x00478E
0xFA,0x004601
0xFB,0x0042C4
0xFC,0x0040A5
0xFD,0x003CA7
0xFE,0x0039D5
0x00,0x0035C2
0x01,0x0031F5
0x02,0x002DE7
0x03,0x002994
0x04,0x002506
0x05,0x00214C
0x05,0x001CF2
0x05,0x001936
0x06,0x001540
0x06,0x001277
0x06,0x000F32
0x05,0x000D1A
0x05,0x000A8F
0x04,0x0008DB
0x03,0x000792
0x03,0x000675
0x02,0x0006A3
0x01,0x0005BE
0x01,0x000647
0x00,0x0005C2
0x00,0x0006DD
0xFF,0x000615
0xFF,0x00067F
0xFF,0x000607
0xFF,0x000697
0xFF,0x0005F6
0xFF,0x000592
0xFF,0x000502
0xFF,0x000495
0xFF,0x000360
0x00,0x000340
0x00,0x000261
0x00,0x0001EC
0xFF,0x000243
0xFF,0x00025B
0xFF,0x000376
0xFE,0x000483
0xFE,0x0006CF
0xFD,0x000899
0xFC,0x000C01
0xFC,0x000ED1
0xFB,0x0012A7
0xFA,0x0015F9
0xFA,0x001AE6
0xF9,0x001F14
0xF9,0x00244B
0xF9,0x002942
0xF9,0x002EB9
0xF9,0x003425
0xF9,0x00393C
0xFA,0x003ECC
0xFA,0x004314
0xFB,0x004819
0xFC,0x004C09
0xFC,0x004FD1
0xFD,0x005320
0xFE,0x0055AB
0xFE,0x00582F
0xFF,0x0059AB
0x00,0x005AEA
0x00,0x005C11
0x01,0x005BC9
0x01,0x005C6D
0x01,0x005BD9
0x02,0x005B92
0x02,0x005A6F
0x03,0x0059C3
0x03,0x005831
0x03,0x005657
0x04,0x0054B6
0x04,0x0052A1
0x04,0x00500F
0x05,0x004E15
0x05,0x004B54
0x05,0x004912
0x05,0x00467F
0x04,0x00440D
0x04,0x004160
0x03,0x003F72
0x03,0x003D34
0x02,0x003B44
0x01,0x00392A
0x00,0x0037E9
0xFF,0x003671
0xFE,0x003554
0xFD,0x0034A7
0xFC,0x00346D
0xFB,0x0033E9
0xFB,0x003433
0xFA,0x003451
0xFA,0x00342F
0xFA,0x0034F6
0xFA,0x0034CE
0xFB,0x003542
0xFB,0x0034F8
0xFC,0x0034A5
0xFD,0x00346D
0xFE,0x003356
0xFF,0x003263
0x00,0x003045
0x01,0x002F14
0x02,0x002CA1
0x03,0x002AAB
0x04,0x002841
0x04,0x002675
0x05,0x00235E
0x05,0x00219C
0x05,0x001EDD
0x05,0x001D90
0x04,0x001B2A
0x04,0x001A0F
0x03,0x00182D
0x03,0x0017CE
0x02,0x0016E5
0x01,0x001720
0x00,0x0016C5
0xFF,0x0017AE
0xFE,0x0017A4
0xFD,0x0018C9
0xFC,0x00193E
0xFC,0x001A3F
0xFB,0x001B06
0xFB,0x001C43
0xFA,0x001C47
0xFA,0x001CFC
0xFA,0x001D18
0xFA,0x001CFE
0xFA,0x001D2C
0xFA,0x001D96
0xFB,0x001D1A
0xFB,0x001DB4
0xFC,0x001E15
0xFD,0x001EBD
0xFD,0x001F78
0xFE,0x002142
0xFF,0x00234C
0xFF,0x0024D1
0x00,0x00283F
0x01,0x002A2F
0x02,0x002E09
0x02,0x003144
0x03,0x003500
0x03,0x00389B
0x03,0x003C5F
0x04,0x004043
0x04,0x0043D5
0x04,0x0047CB
0x04,0x004AFE
0x03,0x004E31
0x03,0x0050B8
0x03,0x00542D
0x02,0x0055CB
0x02,0x005843
0x01,0x005988
0x00,0x005B40
0x00,0x005BBF
0xFF,0x005CB0
0xFE,0x005DBB
0xFE,0x005D88
0xFD,0x005E33
0xFD,0x005E4D
0xFD,0x005EB8
0xFC,0x005F34
0xFC,0x005FBD
0xFC,0x00602B
0xFD,0x006120
0xFD,0x0061F1
0xFD,0x006330
0xFE,0x0063C7
0xFE,0x00653A
0xFF,0x006619
0xFF,0x006799
0x00,0x006849
0x00,0x006A27
0x01,0x006A7B
0x01,0x006B38
0x01,0x006BE1
